Sub_W,Sub_L,Sub_H,Patch_W,Patch_L,Feed_W,Slot1_W,Slot1_L,Slot2_W,Slot2_L,Freq_GHz,Gain,Directivity,S11(dB),Rad_eff,Total_eff,VSWR
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,10,-10.935139,-0.95354788,-0.092571476,0.10042477,0.0019620705,214.11214
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,12,-12.883302,0.74193542,-0.19109758,0.043398649,0.0019465563,86.778228
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,26,6.3196045,7.3835962,-0.8623031,0.78270991,0.1375827,20.79019
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,28,6.6582949,7.727278,-6.2276794,0.78181084,0.64770831,2.3096595
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,30,7.5752515,7.9529776,-2.9817627,0.91670034,0.40026885,7.0565474
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,36,4.3507377,5.2036112,-0.43664937,0.8216988,0.092592872,33.415573
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,37,3.9116648,5.6002811,-0.68056348,0.67785744,0.12098574,20.495586
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,38,5.2800592,6.0618685,-0.72463471,0.83525498,0.17019428,17.996962
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,40,6.205919,6.9165852,-1.5044325,0.84905022,0.41048243,6.0838556
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,42,6.9288367,7.3124591,-3.6544384,0.91545659,0.8662667,1.5649643
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,46,6.1787088,6.4041992,-6.2771502,0.94940379,0.42166708,6.9167351
6.5,6,0.23,4.6,3.5,0.7,0.35,0.85,0.3,0.55,50,-2.6886621,-1.9297527,-4.2781275,0.83967081,0.58995959,3.3557169
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,1,-46.920954,-19.187829,-2.2421871,0.00017599963,7.06E-05,7.7906691
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,2,-35.807525,135.38981,-1.2888558,7.5904232E-18,2.00E-18,13.503173
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,4,44.405429,-3.6408835,0.035862634,63772.18,0.0006377218,1
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,6,47.73993,-4.561794,0.11615224,169891.8,0.001698918,1
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,10,-15.263197,0.78443874,-0.19100548,0.024844852,0.0010623684,90.952879
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,12,-11.403916,1.1653335,-0.096459973,0.055344568,0.0011337349,180.09519
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,26,6.4597501,7.418415,-0.87304509,0.80192456,0.14617906,19.914671
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,28,6.6782174,7.7678791,-10.310512,0.77809716,0.69549955,1.8782056
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,30,7.5414913,7.9519475,-2.0784238,0.9098177,0.34802539,8.3979936
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,36,4.0522223,5.3723788,-0.75313941,0.73787765,0.11672102,23.080268
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,37,4.7679716,5.9146515,-1.1024552,0.76794833,0.17305918,15.778502
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,38,5.8638355,6.446736,-1.6431493,0.8743996,0.27061806,10.603756
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,40,6.648909,7.1159222,-7.6625459,0.8980462,0.74016825,2.4122609
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,42,6.9855476,7.2821363,-8.2161735,0.93398765,0.80034543,2.269691
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,46,3.9760261,4.6820899,-1.8820158,0.84995046,0.29643867,9.2664948
6.5,6,0.23,4.8,3.5,0.7,0.35,0.85,0.3,0.55,50,-4.6367379,-3.8880418,-6.6189928,0.84164781,0.65520788,2.7503294
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,1,-46.823055,-19.016605,-2.2128492,0.00018947461,7.53E-05,7.892828
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,2,-35.591045,135.40495,-1.2196335,7.9506175E-18,2.00E-18,14.266837
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,4,44.422045,-2.6300763,0.031339684,50723.835,0.00050723835,1
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,6,47.674841,-4.3099906,0.10907953,157936.74,0.0015793674,1
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,10,-15.123476,0.50117549,-0.18826993,0.027386396,0.0011572836,92.274205
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,12,-11.918164,1.0572784,-0.10904384,0.050402926,0.0011780884,159.3121
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,26,6.8388085,7.4638412,-0.85860815,0.86595781,0.15475601,20.248956
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,28,6.663118,7.8088978,-13.76654,0.76810751,0.72830001,1.5156025
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,30,7.5359023,7.9341381,-1.7557406,0.9123814,0.30561247,9.9279419
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,36,4.5429436,5.773165,-1.1316414,0.75331717,0.17090643,15.372666
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,37,5.5061085,6.3338837,-1.8672796,0.82646122,0.28855811,9.3390576
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,38,6.3505891,6.773505,-3.9222887,0.90721121,0.52482746,4.5039975
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,40,6.7717517,7.1826506,-11.522139,0.90972497,0.84815146,1.7225523
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,42,6.5360825,6.9557149,-2.856274,0.90789736,0.44300099,6.1366803
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,46,1.4122009,2.1727313,-1.5971721,0.83935749,0.25496052,10.907215
6.5,6,0.23,5,3.5,0.7,0.35,0.85,0.3,0.55,50,-4.3637751,-3.6235187,-8.4451781,0.84328497,0.72174717,2.2165565
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,1,-45.589018,-11.615102,-2.2898558,0.00020960668,8.54E-05,7.630296
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,2,-31.813515,-12.791942,-0.4725019,0.012526875,0.0013612701,36.774574
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,4,-20.314514,-3.8819792,-0.10480933,0.022737699,0.00067379954,165.74867
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,6,-19.866596,9.2670779,-0.20805906,0.0012207664,5.82E-05,83.498428
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,10,-5.8361679,1.3743912,-0.020774122,0.19008336,0.00074411082,836.22773
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,12,-0.63312112,-0.20421658,-0.0066146726,0.90596109,0.0014570761,2626.3145
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,26,6.887224,7.5013795,-0.91649692,0.86812936,0.16411503,18.972127
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,28,6.7192502,7.847806,-19.520535,0.77115987,0.75802508,1.2363241
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,30,7.1878397,7.8737485,-1.5817236,0.85390414,0.26266927,11.01315
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,36,5.2890168,6.1710755,-1.9374141,0.81619537,0.28981051,9.0036226
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,37,6.1031927,6.6465564,-4.3699592,0.8823962,0.55393116,4.0587727
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,38,6.3797948,6.9401978,-10.999481,0.87894094,0.80197854,1.7849534
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,40,6.4826255,7.0092848,-3.5488237,0.88579673,0.49986112,4.9629876
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,42,5.9921608,6.3117012,-1.4636051,0.92906469,0.26809332,11.897243
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,46,0.50808683,1.3653109,-1.6132972,0.82087607,0.25213387,10.798812
6.5,6,0.23,5.2,3.5,0.7,0.35,0.85,0.3,0.55,50,-2.3794352,-1.794396,-9.0185246,0.87396911,0.76652634,2.0962508
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,1,-46.408817,-20.013009,-2.2228461,0.00014757611,5.87E-05,7.6699603
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,2,-34.532619,-8.2024058,-1.0176909,0.0023279771,0.00045622816,17.886427
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,4,-19.998968,141.20958,-0.14403628,7.5708657E-17,2.00E-18,92.682862
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,6,47.467328,1.8908394,0.046872853,36111.776,0.00036111776,325.96456
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,10,-9.1452979,-0.79343947,-0.0295192,0.14615516,0.0014418172,163.02966
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,12,-10.661453,-0.037135872,-0.10630438,0.08661005,0.00194569,107.7511
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,26,7.2073327,7.5739933,-0.96604411,0.91903901,0.18486364,16.373792
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,28,6.7883534,7.9047422,-49.29454,0.77332335,0.76858555,1.2261526
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,30,6.3648183,7.5498249,-1.4480352,0.76120099,0.20132659,12.556997
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,36,5.7680702,6.5822026,-4.460574,0.82906154,0.67281801,2.495551
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,37,6.2739915,6.7541706,-9.1042343,0.89532784,0.52888592,4.5601523
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,38,6.0413443,6.7517556,-4.7768776,0.84910006,0.32832764,8.2267772
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,40,5.3635401,6.0195695,-1.8073397,0.85979926,0.18437884,15.812738
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,42,3.3997387,4.1884003,-1.2577482,0.83393815,0.15456283,18.275221
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,46,-0.49404843,0.23110736,-1.7401881,0.84622221,0.34078582,7.373244
6.5,6,0.23,5.6,3.5,0.7,0.35,0.85,0.3,0.55,50,1.4756446,2.0843036,-9.2354663,0.86922879,0.66639944,2.8773195
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,1,-45.701657,-24.696997,-2.2778773,0.000118108,4.60E-05,8.1205224
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,2,-35.198743,135.18206,-0.97224067,9.16E-18,2.00E-18,16.963858
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,4,-20.607836,-3.1888827,-0.18743989,0.018117768,0.0005574551,114.26272
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,6,47.645593,-2.1273684,-0.053293597,94906.547,0.00094906547,1
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,10,-3.5867467,-1.199162,-0.10655733,0.57708732,0.0017473308,1743.8548
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,12,-10.303391,-0.13038131,-0.16122579,0.096094609,0.0021739879,185.63091
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,26,7.4571526,7.607817,-1.0622725,0.96590309,0.19584108,17.17857
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,28,6.8199674,7.9191167,-19.863067,0.77639918,0.7484602,1.5499535
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,30,5.7505361,7.213427,-1.3863701,0.71402088,0.18041335,13.91339
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,36,6.0983492,6.5301724,-7.3742886,0.90535245,0.46340864,5.8052145
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,37,5.435001,6.5273052,-3.8723621,0.77762385,0.28539063,8.9318348
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,38,5.768388,6.4429279,-2.1221074,0.85614242,0.20653236,15.169876
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,40,4.0143977,5.3198545,-1.1000619,0.74037938,0.1385107,19.557798
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,42,2.8815529,4.4169099,-0.95151515,0.70220563,0.13893065,18.162131
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,46,0.65580977,1.1127634,-2.3706642,0.90012876,0.43149365,5.9818009
6.5,6,0.23,5.8,3.5,0.7,0.35,0.85,0.3,0.55,50,2.8551187,3.6777589,-6.2998677,0.82743897,0.53996563,3.9001703
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,1,-43.680271,-22.322163,-2.0667322,0.000108477,4.09E-05,8.4450525
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,2,-30.017597,-14.03613,-0.35307601,0.025226287,0.0020504767,49.208018
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,4,45.093026,-8.864691,0.13608908,248754.93,0.0024875493,1
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,6,-10.182394,-4.463011,-0.0082256414,0.26795493,0.0019335201,2111.8871
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,10,-14.402737,-0.40800566,-0.18441279,0.039859039,0.0016820608,94.203926
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,12,-13.295922,0.2651461,-0.20052598,0.04404465,0.0019833111,86.634842
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,26,7.5065762,7.632412,-1.0711755,0.97144099,0.20567863,16.238042
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,28,6.8640966,7.9062777,-9.7205325,0.78665064,0.71537695,1.969861
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,30,5.1482777,6.5558073,-1.1473944,0.72318106,0.1696912,15.162209
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,36,5.0524623,6.2480862,-1.7036279,0.75934234,0.24979307,10.229601
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,37,5.2903779,6.1928003,-1.0697324,0.81237726,0.18135409,16.259894
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,38,5.0092986,5.9117403,-0.77563827,0.81237365,0.13294203,22.411637
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,40,4.3996962,4.8472651,-0.55020844,0.90207596,0.10808487,31.583648
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,42,3.5882397,3.9478771,-0.68996774,0.92052641,0.13494836,25.190898
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,46,1.4217295,2.2248325,-4.639367,0.8311697,0.53843922,3.8330295
6.5,6,0.23,6,3.5,0.7,0.35,0.85,0.3,0.55,50,4.6860616,5.0150244,-2.6079829,0.92705118,0.41927538,6.7109694
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,1,-44.312445,-22.107058,-2.1168863,0.00010161,3.83E-05,8.2468675
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,2,-31.102383,0.18239358,-0.54446779,0.000743913,8.38E-05,31.916437
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,4,44.857557,-7.7454474,-0.02335549,182096.02,1.82E-03,743.80356
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,6,-10.008753,-4.4825887,-0.069169858,0.28014546,0.0018459185,251.14792
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,10,-12.731296,-0.75226479,-0.17082767,0.063401117,0.0017658762,101.69503
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,12,-12.089904,-0.15316767,-0.19217943,0.064021581,0.0020676141,90.397252
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,26,7.3623261,7.6501796,-1.2693293,0.9358681,0.22050925,13.710144
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,28,6.7948297,7.859104,-7.5068374,0.78265899,0.65781963,2.4564084
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,30,3.4692973,5.2372908,-1.2806491,0.6655806,0.16587446,13.589389
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,36,4.4166065,5.8460372,-1.1829908,0.71954328,0.16961712,14.707316
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,37,5.064706,5.7724015,-0.72374304,0.84963119,0.12427975,24.016577
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,38,3.6320074,5.3762623,-0.77243387,0.66922863,0.10398399,22.50448
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,40,3.7315942,5.2280615,-0.68885196,0.70852189,0.097533883,25.231658
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,42,2.5779109,3.4903481,-0.93098684,0.8105061,0.14753643,18.677398
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,46,2.5882432,3.259677,-5.9616598,0.85675495,0.63441664,3.0274218
6.5,6,0.23,6.2,3.5,0.7,0.35,0.85,0.3,0.55,50,4.9799434,5.7153965,-2.2573628,0.84421817,0.33579802,7.7388733
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,1,-44.852468,-25.572532,-2.0475362,7.94E-05,2.98E-05,8.5234876
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,2,-33.802587,-3.6789995,-0.82560037,0.000971944,0.00017534328,21.057236
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,4,-19.635486,-7.3629807,-0.12183323,0.059258344,0.0014929936,142.58903
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,6,47.66408,-3.2887003,0.015782574,124531.17,0.0012453117,1
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,10,-6.957551,-0.75207641,-0.025921688,0.23958109,0.0015199416,670.16769
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,12,-10.932709,-0.86837283,-0.082480021,0.098529516,0.0019379572,210.61924
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,26,7.5227387,7.6536909,-1.2749965,0.9702972,0.23670915,13.649417
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,28,6.7080618,7.762681,-5.6750514,0.78440089,0.59023045,3.1692058
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,30,1.2695189,3.2047378,-1.3016643,0.64043949,0.16764337,13.370791
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,36,4.5454632,5.4300225,-0.71964561,0.81572557,0.1278401,24.153155
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,37,4.636743,6.2525051,-0.69814016,0.68932461,0.10359456,24.896332
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,38,4.7177392,6.0096113,-0.52849752,0.74269892,0.087595543,32.880261
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,40,4.3247911,5.8464565,-0.62648025,0.70442289,0.095244407,27.741192
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,42,2.7627948,3.9579256,-1.1311468,0.75942854,0.17279078,15.379371
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,46,3.49921,4.0514313,-6.1712957,0.88059835,0.67173116,2.932364
6.5,6,0.23,6.4,3.5,0.7,0.35,0.85,0.3,0.55,50,4.9117223,6.0099749,-2.1698592,0.77655952,0.30412191,8.0475396
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,1,-47.196953,-35.487183,-1.9172127,8.59E-05,2.93E-05,9.097712
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,2,-37.649377,-25.755583,-1.382009,0.064657761,0.016857438,12.596452
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,4,-22.500076,-10.829461,-0.34527074,0.068067302,0.0042406549,50.320102
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,6,49.55469,0.59441657,-0.00000070744369,78709.543,0.00078709543,28318984
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,10,-13.662799,3.8381809,-0.38415545,0.017778784,0.0011720485,45.228042
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,12,-10.645103,2.3219604,-0.3367,0.050500267,0.0028163482,51.600723
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,26,0.71867147,4.3809728,-0.25199981,0.43029854,0.016074849,68.940533
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,28,-0.14329119,4.7045151,-0.38474808,0.32750609,0.021521028,45.158444
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,30,1.1684309,4.6746256,-0.40970688,0.44604691,0.03166787,42.40837
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,36,4.6154146,5.7077543,-1.3776196,0.7776175,0.19976305,12.636419
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,37,4.6387174,5.9035577,-1.9600737,0.74733612,0.26411091,8.9003966
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,38,4.7741813,6.0661033,-2.6764152,0.74269039,0.3340694,6.541963
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,40,5.2993749,6.2887368,-3.8507147,0.79627633,0.46049551,4.5849604
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,42,6.0671184,6.3933431,-3.6431916,0.92763586,0.51449602,4.8379886
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,46,6.8469174,6.3875733,-1.7454309,1.1115638,0.35766218,9.986185
6.5,6,0.23,5.4,1.5,0.7,0.35,0.85,0.3,0.55,50,4.791883,7.0787112,-2.53656,0.59063228,0.25585895,6.8971613
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,1,-47.714028,-32.863119,-1.6226536,8.29E-05,2.56E-05,10.736904
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,2,-35.714744,-21.284872,-1.0153285,0.036058932,0.0076338066,17.128997
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,4,-21.276375,-5.611872,-0.22021206,0.027136244,0.0013961041,84.34254
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,6,-16.887576,145.54903,-0.15326012,5.71E-17,2.00E-18,113.45072
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,10,-10.442066,-0.34930871,-0.10800418,0.097886838,0.002361826,160.84563
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,12,-12.17644,1.2312807,-0.26325314,0.045627631,0.0026418161,65.633542
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,26,-1.7003028,2.7454773,-0.15586617,0.35927086,0.012977111,111.456
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,28,2.3526586,3.2390722,-0.089004945,0.81537734,0.016253309,191.10338
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,30,-0.46791969,3.4797127,-0.29858781,0.40293664,0.026465947,58.185511
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,36,5.0084662,5.8572903,-1.8984533,0.82246531,0.28667749,9.186889
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,37,4.8831097,5.9831224,-3.3528617,0.77624484,0.41859302,5.2453562
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,38,4.9729176,6.045921,-5.1683888,0.78108745,0.54370285,3.4111962
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,40,5.5500056,5.9856385,-5.2903009,0.90455859,0.63415981,3.3845926
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,42,5.8289285,5.4927678,-2.6519388,1.0804783,0.49122451,6.601403
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,46,5.1228477,6.2882858,-3.5442045,0.76463856,0.42992407,4.9692801
6.5,6,0.23,5.4,1.86,0.7,0.35,0.85,0.3,0.55,50,5.6429517,6.2129121,-1.6849278,0.8770088,0.28454375,10.342414
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,1,-47.561755,-28.32023,-1.8767281,5.75E-05,2.00E-05,9.2923997
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,2,-35.400945,135.47444,-1.1976846,8.17E-18,2.00E-18,14.527445
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,4,-21.354952,8.4685497,-0.1957837,0.001041477,4.98E-05,88.733242
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,6,48.150219,4.5211986,0.06783257,23062.269,0.00023062269,1
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,10,-9.4356256,1.9041117,-0.067602481,0.073455829,0.0011218184,256.97049
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,12,-12.83915,0.33384625,-0.24739724,0.048161546,0.002634426,70.222964
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,26,-0.11753768,1.9781683,-0.066563551,0.61720495,0.0096321966,201.03289
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,28,-5.1255515,0.55304515,-0.22063854,0.27048322,0.013375718,78.738327
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,30,0.39127326,0.50826407,-0.08669573,0.97342147,0.019290953,200.37752
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,36,4.7635799,5.6866764,-4.0574366,0.80851924,0.47816358,4.35904
